,hour,longitude,latitude,value
0,0,104.0077,30.7083,6.0
1,0,104.0675,30.6358,13.0
2,0,104.0676,30.6463,37.0
3,0,104.2607,30.8865,7.5
4,0,103.9838,30.6657,23.0
5,0,103.6784,31.0058,37.0
6,0,104.261,30.5531,9.0
7,0,103.8147,30.6999,16.0
8,0,103.9299,30.803,38.0
9,0,103.6246,30.981,14.5
10,0,103.6483,30.9995,10.33
11,0,103.6594,31.0267,20.0
12,0,103.8285,30.6498,23.0
13,0,104.1936,30.8249,23.0
14,0,104.0123,30.6574,10.0
15,0,103.9528,30.7522,20.0
16,0,103.6713,31.0293,21.0
17,0,103.6398,30.9909,8.33
18,0,104.0503,30.6089,144.0
19,0,104.3913,30.855,60.0
20,0,104.074,30.6549,12.75
21,0,103.9791,30.5737,58.0
22,0,104.1257,30.6341,54.0
23,0,104.1514,30.7586,101.0
24,0,104.2414,30.5791,9.0
25,0,103.9623,30.5762,8.0
26,0,104.08,30.6078,10.0
27,0,104.0905,30.6174,20.0
28,0,104.1834,30.7988,24.0
29,0,103.9328,30.7613,25.0
30,0,104.0372,30.6895,35.0
31,0,103.8879,30.8268,10.0
32,0,103.634,31.0137,12.0
33,0,104.0089,30.6437,11.0
34,0,104.2733,30.8846,14.0
35,0,103.9785,30.7377,10.0
36,0,104.0804,30.7041,17.0
37,0,104.0624,30.5924,8.0
38,0,104.0724,30.533,13.0
39,0,104.0455,30.6401,10.0
40,0,104.0983,30.672,19.5
41,0,104.1149,30.6629,20.0
42,0,104.0617,30.657,36.25
43,0,104.1175,30.6764,22.0
44,0,103.9887,30.82,16.0
45,0,103.6606,31.002,17.67
46,0,104.0746,30.6787,41.5
47,0,103.6608,31.0124,24.67
48,0,104.0573,30.6969,23.0
49,0,103.6537,30.9874,10.78
50,0,103.6512,30.9595,27.0
51,0,103.8947,30.8136,7.25
52,0,104.0911,30.6595,45.2
53,0,104.0962,30.599,18.0
54,0,104.0602,30.561,10.5
55,0,103.8508,30.7053,21.0
56,0,103.9292,30.5805,18.0
57,0,104.0148,30.6296,18.0
58,0,104.1673,30.7075,140.0
59,0,103.8831,30.8174,9.0
60,0,103.987,30.6743,9.0
61,0,104.0571,30.6333,11.0
62,0,104.2474,30.5329,61.0
63,0,104.0758,30.4966,19.5
64,0,104.1523,30.6296,25.0
65,0,104.0667,30.6043,13.0
66,0,104.1738,30.8339,12.0
67,0,104.1462,30.6428,13.0
68,0,104.2755,30.5722,9.0
69,0,104.0082,30.5726,13.0
70,0,104.028,30.6685,14.0
71,0,104.0023,30.6102,7.0
72,0,103.8709,30.7119,25.0
73,0,104.1628,30.6439,14.0
74,0,104.1223,30.7502,14.5
75,0,104.1078,30.642,13.0
76,0,104.0002,30.6731,5.0
77,0,103.6797,30.6235,14.0
78,0,104.2763,30.5853,22.0
79,0,103.9171,30.8096,15.0
80,0,103.6663,30.9779,10.0
81,0,103.6553,30.9779,19.0
82,0,104.0952,30.6471,25.0
83,0,103.9134,30.5791,9.0
84,0,103.8423,30.7134,22.0
85,0,104.2913,30.8911,11.0
86,0,104.2734,30.5582,24.0
87,0,103.8401,30.6922,21.0
88,0,104.1763,30.7214,8.0
89,0,103.8959,30.7947,14.0
90,0,103.8264,30.6992,30.5
91,0,104.2448,30.8933,13.0
92,0,104.0873,30.6755,18.0
93,0,104.073,30.5583,8.0
94,0,104.2865,30.5612,8.0
95,0,104.0784,30.6311,22.0
96,0,104.1685,30.6216,20.5
97,0,104.0226,30.6814,18.33
98,0,104.0341,30.6484,16.0
99,0,104.1667,30.8263,13.0
100,0,104.0838,30.5668,9.0
101,0,104.0623,30.6744,35.0
102,0,103.9747,30.6814,13.0
103,0,104.2558,30.5784,14.0
104,0,104.1994,30.8167,14.0
105,0,103.9845,30.7546,10.0
106,0,103.9461,30.7812,7.0
107,0,103.8709,30.6919,34.5
108,0,104.289,30.5717,17.5
109,0,103.9653,30.585,11.0
110,0,103.6903,31.0372,141.0
111,0,104.067,30.6262,33.67
112,0,104.1284,30.6875,5.0
113,1,104.2804,30.8753,13.0
114,1,103.9617,30.5737,14.0
115,1,103.6604,30.6392,11.0
116,1,104.0786,30.6811,6.0
117,1,103.8975,30.7975,11.8
118,1,104.2581,30.8877,8.0
119,1,104.197,30.81,12.0
120,1,103.6683,31.0088,16.0
121,1,104.0305,30.6686,16.0
122,1,104.2717,30.8924,7.0
123,1,103.8256,30.7013,17.0
124,1,103.9271,30.7252,63.0
125,1,104.1441,30.6689,21.0
126,1,103.8852,30.7939,12.0
127,1,104.1376,30.6504,18.0
128,1,104.0814,30.5472,12.0
129,1,104.0452,30.608,16.0
130,1,104.0739,30.666,11.0
131,1,104.0404,30.6409,17.5
132,1,103.8462,30.7142,14.67
133,1,103.6366,30.9638,10.0
134,1,104.1692,30.6046,17.0
135,1,103.9477,30.7789,55.0
136,1,103.9174,30.7767,21.0
137,1,103.9846,30.6482,16.0
138,1,104.2529,30.5786,14.0
139,1,104.0813,30.5958,14.0
140,1,104.2749,30.5616,9.0
141,1,104.2512,30.5408,14.5
142,1,104.2396,30.5577,8.0
143,1,104.1685,30.8233,14.0
144,1,103.902,30.8218,18.67
145,1,104.0743,30.6389,13.0
146,1,103.6597,31.0265,9.0
147,1,103.9653,30.585,11.89
148,1,103.6553,30.9793,16.0
149,1,104.266,30.5693,10.6
150,1,103.9136,30.8065,8.0
151,1,104.1179,30.6359,24.0
152,1,104.078,30.4892,61.0
153,1,104.059,30.5127,15.0
154,1,103.6294,30.9886,9.33
155,1,103.8393,30.7065,9.0
156,1,103.6687,31.0207,21.0
157,1,103.9189,30.6087,59.0
158,1,104.0636,30.5041,18.0
159,1,104.2047,30.8289,13.0
160,1,103.6315,31.0059,10.38
161,1,103.8712,30.6984,24.33
162,1,104.0994,30.6877,17.86
163,1,103.8489,30.6934,24.33
164,1,104.0884,30.6642,30.5
165,1,103.8026,30.88,10.0
166,1,103.9583,30.9915,21.0
167,1,104.0744,30.7065,12.0
168,1,104.0544,30.5585,21.0
169,1,103.977,30.6306,7.0
170,1,104.0354,30.6893,11.5
171,1,104.0735,30.5578,20.0
172,1,104.2684,30.5439,13.67
173,1,104.0691,30.6092,24.0
174,1,103.6266,30.9677,22.0
175,1,103.8208,30.6557,26.0
176,1,103.9814,30.574,17.0
177,1,104.0348,30.6513,10.0
178,1,103.6414,31.0012,7.5
179,1,104.1844,30.8193,7.0
180,1,104.1743,30.8079,8.0
181,1,103.8365,30.6731,21.0
182,1,103.9001,30.8123,15.5
183,1,104.4457,30.8536,13.0
184,1,104.2828,30.5678,8.5
185,1,103.6585,30.9907,10.8
186,1,104.266,30.5551,7.33
187,1,104.1174,30.6864,33.67
188,1,104.1261,30.6748,17.0
189,1,104.1604,30.6321,13.0
190,1,104.0427,30.5646,21.0
191,1,104.0677,30.5901,60.0
192,1,103.8378,30.6926,10.0
193,1,104.1605,30.8109,20.5
194,1,104.2371,30.5801,54.0
195,1,104.2763,30.585,9.0
196,1,104.112,30.5876,25.0
197,1,104.0494,30.6344,9.0
198,1,104.1507,30.6053,39.5
199,1,104.2999,30.8874,19.0
200,1,104.0255,30.6954,13.0
201,1,103.8855,30.8266,14.0
202,2,103.8975,30.6235,14.0
203,2,103.8757,30.6888,16.5
204,2,103.9044,30.8006,9.0
205,2,103.6705,30.9904,14.0
206,2,103.8527,30.7062,13.0
207,2,103.6364,30.9638,21.0
208,2,104.2707,30.5553,8.0
209,2,104.4637,30.8557,27.0
210,2,104.112,30.6452,26.0
211,2,103.8328,30.6902,10.67
212,2,104.2436,30.581,21.0
213,2,104.0508,30.6274,26.0
214,2,104.1214,30.6328,16.0
215,2,104.1754,30.8385,22.0
216,2,104.1133,30.6756,21.0
217,2,103.6527,30.9929,11.0
218,2,103.9628,30.5753,22.0
219,2,103.6594,31.0267,146.0
220,2,103.66,31.0079,11.0
221,2,104.0608,30.557,14.0
222,2,104.071,30.5691,22.0
223,2,104.2854,30.5778,10.0
224,2,104.0945,30.645,19.0
225,2,104.0582,30.7124,68.0
226,2,104.2681,30.5832,17.0
227,2,104.0825,30.6565,18.0
228,2,103.8957,30.812,11.75
229,2,104.0837,30.6212,7.0
230,2,104.2687,30.8958,9.5
231,2,103.6389,31.0078,10.67
232,2,104.0149,30.5826,24.0
233,2,103.6281,31.0069,19.5
234,2,104.0127,30.6371,15.0
235,2,103.6344,30.9983,8.67
236,2,104.4198,30.8581,18.0
237,2,104.0929,30.5547,24.0
238,2,103.8354,30.7042,26.5
239,2,103.9007,30.8214,14.0
240,2,104.1726,30.8034,27.0
241,2,103.9197,30.5956,14.0
242,2,104.047,30.5075,19.0
243,2,104.0735,30.6891,13.0
244,2,104.1041,30.7103,19.0
245,2,104.2661,30.5706,9.0
246,2,103.6293,30.9885,17.0
247,2,103.9398,30.5761,22.5
248,2,103.9158,30.8052,13.0
249,2,103.6679,30.9764,53.0
250,2,104.0299,30.6969,9.5
251,2,104.1612,30.5939,154.0
252,2,104.061,30.6219,7.0
253,2,103.968,30.5846,17.0
254,2,103.9692,30.6925,19.67
255,2,103.8428,30.6959,9.0
256,2,104.0819,30.4806,22.0
257,2,104.035,30.6405,10.6
258,2,104.0916,30.6674,19.0
259,2,104.0924,30.6833,9.0
260,2,103.9806,30.7766,24.0
261,2,104.0636,30.5041,8.0
262,2,104.1604,30.8221,20.0
263,2,104.2819,30.5613,10.5
264,2,104.0726,30.5591,14.5
265,2,104.0888,30.6321,18.0
266,2,103.8516,30.6867,18.0
267,2,104.1617,30.6353,9.0
268,2,104.0038,30.6308,10.0
269,3,104.1602,30.6554,20.0
270,3,103.9059,30.8081,20.0
271,3,104.0011,30.7125,22.0
272,3,103.9288,30.5683,69.0
273,3,104.0333,30.6536,11.0
274,3,103.9403,30.5803,9.0
275,3,104.0882,30.6324,14.0
276,3,104.062,30.5449,13.0
277,3,104.0465,30.6966,34.5
278,3,104.1121,30.6862,19.0
279,3,104.1256,30.6522,16.0
280,3,103.8211,30.6997,27.0
281,3,103.6379,30.9797,14.33
282,3,103.8588,30.7053,30.0
283,3,104.1025,30.6086,20.0
284,3,103.6691,31.0053,78.0
285,3,103.6471,30.9873,21.8
286,3,103.9033,30.6891,16.0
287,3,104.2655,30.5823,13.0
288,3,103.6374,30.9988,22.0
289,3,103.8548,30.6926,8.0
290,3,104.1519,30.8027,22.0
291,3,104.2543,30.5639,14.0
292,3,104.1463,30.6014,9.0
293,3,103.6586,31.009,11.0
294,3,104.0426,30.5929,12.0
295,3,103.8306,30.7099,100.0
296,3,103.9248,30.6007,19.0
297,3,104.2576,30.5431,83.0
298,3,103.8903,30.8131,33.17
299,3,104.0493,30.6111,18.0
300,3,104.0827,30.6629,13.4
301,3,104.1398,30.6184,76.0
302,3,103.6269,31.0021,15.33
303,3,103.8324,30.6893,12.0
304,3,104.005,30.6501,20.0
305,3,103.8881,30.823,15.0
306,3,104.2652,30.5642,8.0
307,3,104.072,30.5506,11.0
308,3,104.1686,30.8206,9.0
309,3,103.958,30.5727,20.0
310,3,103.9921,30.8306,15.0
311,3,104.1038,30.6805,19.0
312,3,103.9206,30.8645,52.0
313,3,103.975,30.7722,21.5
314,3,104.1673,30.8333,56.5
315,3,103.9761,30.7405,23.0
316,3,104.1266,30.6904,22.0
317,3,104.016,30.6558,9.0
318,3,104.1198,30.7642,21.0
319,3,103.8731,30.6777,25.5
320,3,104.0024,30.6812,8.0
321,3,104.0706,30.6347,16.0
322,3,104.1833,30.7987,31.0
323,3,104.1972,30.7147,58.0
324,3,104.2724,30.8894,6.0
325,3,103.6594,30.9864,15.0
326,3,103.6269,30.9915,9.0
327,3,104.1907,30.8171,16.5
328,3,104.0975,30.6529,10.0
329,3,104.0698,30.591,16.33
330,3,104.1544,30.7563,16.0
331,3,104.0827,30.5905,8.0
332,3,103.7745,30.6745,140.0
333,3,104.0257,30.7135,12.0
334,3,104.0883,30.6934,84.0
335,3,103.9466,30.5906,62.0
336,3,104.0897,30.678,10.0
337,3,104.0107,30.7201,26.0
338,3,103.8382,30.7003,12.5
339,3,104.0335,30.6339,14.0
340,3,104.2708,30.5719,8.0
341,4,104.2598,30.5488,8.0
342,4,103.6596,30.9859,19.0
343,4,104.01,30.665,6.0
344,4,104.0993,30.556,19.0
345,4,104.1405,30.6091,20.0
346,4,103.9887,30.6687,29.67
347,4,104.1211,30.5944,8.0
348,4,103.9843,30.6848,8.0
349,4,104.1683,30.8197,9.0
350,4,104.2832,30.5603,8.5
351,4,103.9958,30.6211,20.0
352,4,103.6508,30.9933,8.5
353,4,104.011,30.6413,15.0
354,4,104.0764,30.7535,7.0
355,4,104.0556,30.6148,13.0
356,4,104.0918,30.5365,24.0
357,4,103.6312,30.9853,10.0
358,4,104.2799,30.5857,15.5
359,4,103.9926,30.7167,24.0
360,4,104.097,30.7078,13.0
361,4,103.8597,30.7049,22.0
362,4,104.1221,30.6485,18.0
363,4,104.0311,30.6863,13.67
364,4,104.1521,30.6666,17.0
365,4,103.9033,30.8188,25.5
366,4,103.9245,30.5662,26.0
367,4,104.0483,30.6335,15.0
368,4,103.8642,30.682,20.0
369,4,103.8376,30.6873,10.0
370,4,104.0937,30.6444,7.0
371,4,104.2701,30.5711,7.0
372,4,104.0815,30.739,79.0
373,4,104.1945,30.8048,14.0
374,4,104.1323,30.6529,8.0
375,4,104.079,30.7014,18.0
376,4,103.8425,30.7078,16.0
377,4,104.0649,30.7005,24.0
378,4,103.6601,31.0089,13.0
379,4,103.993,30.5808,16.0
380,4,103.9395,30.5668,9.0
381,4,103.8312,30.6968,14.0
382,4,104.1635,30.8324,20.0
383,4,104.0981,30.6596,12.25
384,4,103.9707,30.6896,9.0
385,4,104.0529,30.7668,20.0
386,4,104.1451,30.689,39.5
387,4,104.1039,30.6298,26.0
388,4,103.6363,30.9638,19.5
389,4,104.0317,30.6719,20.0
390,4,104.1177,30.6604,11.0
391,4,104.1466,30.6497,24.0
392,4,103.914,30.8093,38.0
393,4,104.0398,30.6103,17.0
394,4,104.0196,30.7136,9.0
395,4,104.1915,30.8165,8.0
396,4,104.0695,30.6522,6.0
397,4,104.0699,30.5528,21.67
398,4,104.27,30.8937,8.0
399,4,104.23,30.5665,19.0
400,5,103.8354,30.6749,20.0
401,5,103.9656,30.6721,25.33
402,5,104.0765,30.597,14.0
403,5,104.0075,30.731,18.0
404,5,104.0729,30.5561,36.5
405,5,103.6386,30.9985,16.5
406,5,104.0134,30.685,5.0
407,5,103.8303,30.71,23.0
408,5,103.8349,30.7236,26.0
409,5,104.1045,30.6602,8.0
410,5,104.1964,30.8069,20.0
411,5,103.6648,31.0076,14.0
412,5,103.6631,30.9941,13.0
413,5,104.0622,30.5335,21.33
414,5,104.0378,30.6532,7.0
415,5,103.9534,30.6907,22.0
416,5,103.9939,30.6814,17.0
417,5,104.4421,30.8535,50.0
418,5,104.036,30.6746,22.0
419,5,103.6218,30.9863,13.0
420,5,104.07,30.6308,7.0
421,5,104.1439,30.6879,50.0
422,5,104.0026,30.659,26.5
423,5,104.1492,30.6622,22.0
424,5,104.0796,30.5476,31.5
425,5,103.8324,30.6893,10.0
426,5,104.0893,30.6753,9.0
427,5,103.8456,30.7163,8.0
428,5,104.0337,30.6386,11.0
429,5,103.86,30.6855,19.0
430,5,104.268,30.5812,15.0
431,5,104.1258,30.6691,10.5
432,5,103.9769,30.7039,22.0
433,5,104.1894,30.8158,14.0
434,5,104.0812,30.6056,27.0
435,5,104.0221,30.6386,15.0
436,5,104.0416,30.7081,10.0
437,5,104.284,30.8817,9.0
438,5,103.65,30.9604,60.0
439,5,103.936,30.5651,8.0
440,5,104.2949,30.576,12.0
441,5,104.0941,30.6669,5.0
442,5,104.1868,30.8259,17.0
443,5,103.7,30.6381,105.0
444,5,103.9992,30.6104,20.0
445,5,104.153,30.8048,62.0
446,5,103.9936,30.6271,8.5
447,5,103.8206,30.6845,61.0
448,5,103.951,30.976,21.0
449,5,103.9157,30.5774,10.0
450,5,104.0728,30.674,14.25
451,5,104.2837,30.5796,7.0
452,5,103.6538,31.0044,12.0
453,5,104.0682,30.5138,9.0
454,5,103.965,30.5847,21.5
455,5,104.0793,30.7011,15.0
456,5,104.278,30.5692,12.5
457,5,103.942,30.5858,22.0
458,5,104.1023,30.6448,22.75
459,5,104.0245,30.6734,69.0
460,5,104.0185,30.717,33.5
461,5,104.1176,30.636,18.0
462,5,103.6656,30.976,65.0
463,5,104.0897,30.6474,14.67
464,5,104.0522,30.6796,9.5
465,5,104.1956,30.5767,19.0
466,5,104.1074,30.6256,9.5
467,5,104.062,30.6997,12.0
468,5,104.0666,30.618,7.0
469,5,103.9909,30.7067,19.0
470,5,104.0268,30.655,9.0
471,5,104.022,30.6983,8.0
472,5,104.0786,30.7173,15.0
473,5,104.0619,30.562,38.0
474,5,103.6306,31.006,17.0
475,5,104.0812,30.5663,20.0
476,5,103.8962,30.808,14.33
477,5,103.6542,30.9881,16.0
478,6,104.0757,30.5965,27.5
479,6,104.0549,30.6709,23.0
480,6,104.1682,30.5917,24.0
481,6,104.2537,30.8804,18.0
482,6,103.8228,30.6853,116.0
483,6,104.0517,30.6418,45.33
484,6,104.0181,30.703,25.75
485,6,103.9179,30.5732,10.0
486,6,104.1091,30.6448,13.0
487,6,103.6522,31.0054,13.0
488,6,104.0376,30.6318,19.0
489,6,104.0415,30.645,43.8
490,6,103.6619,31.0,12.0
491,6,104.0988,30.8211,14.0
492,6,104.1481,30.6817,68.0
493,6,104.0384,30.6743,14.5
494,6,104.0822,30.6548,21.0
495,6,104.2652,30.8929,11.33
496,6,104.1622,30.8003,11.0
497,6,104.0411,30.7129,25.0
498,6,104.0553,30.5666,11.0
499,6,104.0863,30.6444,21.0
500,6,104.2728,30.5594,10.0
501,6,103.981,30.7564,8.0
502,6,104.1922,30.8121,13.0
503,6,104.0315,30.6564,17.5
504,6,104.1211,30.6753,13.5
505,6,104.0956,30.7059,18.0
506,6,103.9959,30.6716,56.0
507,6,104.261,30.5735,6.0
508,6,104.0434,30.5278,21.0
509,6,104.1333,30.6119,14.5
510,6,104.2424,30.5789,10.5
511,6,103.915,30.8072,20.0
512,6,104.0062,30.6808,66.33
513,6,103.9049,30.7918,21.0
514,6,104.1373,30.6904,45.0
515,6,104.1144,30.6284,16.0
516,6,104.111,30.6863,18.0
517,6,103.9907,30.7065,20.0
518,6,104.017,30.6582,7.0
519,6,104.0545,30.6848,48.5
520,6,104.1737,30.8047,21.0
521,6,104.0931,30.6669,17.5
522,6,104.2526,30.8956,11.5
523,6,104.3013,30.5766,22.0
524,6,104.0939,30.7953,12.0
525,6,103.6428,30.9983,7.0
526,6,103.6721,31.0067,6.0
527,6,104.1633,30.8415,45.0
528,6,104.0757,30.627,13.67
529,6,103.9399,30.5759,8.5
530,6,104.225,30.5469,20.0
531,6,103.8081,30.7004,16.0
532,6,104.0275,30.7708,22.0
533,6,103.8456,30.6969,8.0
534,6,104.0089,30.6675,13.5
535,6,104.2625,30.5575,8.0
536,6,104.07,30.5723,21.0
537,6,103.8541,30.6809,18.0
538,6,104.072,30.6444,58.0
539,6,104.2825,30.571,9.8
540,6,103.9623,30.5762,17.0
541,6,104.0551,30.6262,31.75
542,6,104.05,30.5586,30.5
543,6,104.0785,30.5573,74.0
544,6,104.0712,30.6726,69.0
545,6,103.8854,30.8143,13.0
546,6,103.963,30.6763,22.67
547,6,104.0241,30.6918,13.5
548,6,104.0912,30.6846,10.0
549,6,103.9775,30.6291,8.0
550,6,104.0842,30.6739,19.5
551,6,103.6196,30.978,6.0
552,6,104.2738,30.8852,13.0
553,6,104.0812,30.5663,18.0
554,6,104.1435,30.6033,11.0
555,6,103.9052,30.5802,78.0
556,6,103.6335,30.9861,9.0
557,6,103.9372,30.7611,83.0
558,6,103.6709,30.6192,23.0
559,6,103.8477,30.7069,7.0
560,6,104.0515,30.6975,13.33
561,6,103.6613,31.0214,21.0
562,6,104.0975,30.6271,22.33
563,6,104.0616,30.7006,20.5
564,6,104.0756,30.6636,13.0
565,6,104.0437,30.6845,8.5
566,6,103.6596,31.0121,9.0
567,6,103.9919,30.5831,15.5
568,6,103.8426,30.6876,16.67
569,6,103.8912,30.7952,18.0
570,6,103.907,30.813,23.5
571,6,104.125,30.6657,53.0
572,6,104.0997,30.6511,25.0
573,6,104.124,30.6214,14.0
574,6,103.6309,31.0057,7.5
575,6,104.0619,30.5303,14.67
576,6,104.0413,30.5189,5.0
577,6,103.6536,30.9941,7.5
578,6,104.171,30.6065,24.0
579,6,104.1397,30.7189,26.0
580,6,104.1919,30.6593,40.5
581,6,103.8757,30.6887,20.0
582,6,104.1106,30.6752,21.0
583,6,103.9828,30.6863,19.0
584,6,104.112,30.7069,27.75
585,6,104.0524,30.7648,8.0
586,6,104.0307,30.6827,13.0
587,6,104.0543,30.755,17.0
588,6,104.1288,30.7713,20.0
589,6,104.1263,30.6857,91.5
590,6,104.2834,30.5807,6.0
591,6,104.1838,30.8215,10.0
592,6,104.0127,30.6372,16.0
593,6,104.054,30.6619,50.0
594,6,103.6509,30.9759,7.0
595,6,104.0397,30.6102,10.0
596,6,103.8354,30.6753,8.0
597,6,104.0609,30.5556,15.0
598,6,104.1445,30.6504,21.0
599,6,103.6491,31.0178,10.33
600,6,103.877,30.7105,24.0
601,6,104.0641,30.7282,13.0
602,6,103.9761,30.6763,16.0
603,6,103.8554,30.6928,12.67
604,7,104.1723,30.8031,15.0
605,7,104.0659,30.5742,64.0
606,7,103.9238,30.564,8.0
607,7,103.6582,31.0109,9.14
608,7,104.1562,30.678,143.0
609,7,103.671,30.6192,22.0
610,7,104.0512,30.7151,8.0
611,7,103.9691,30.6895,14.5
612,7,104.2726,30.8767,10.0
613,7,104.0825,30.6355,8.0
614,7,103.9117,30.5731,12.33
615,7,104.0709,30.6724,32.5
616,7,104.2415,30.5792,13.67
617,7,103.85,30.6949,13.67
618,7,104.1774,30.8121,13.0
619,7,104.0161,30.7032,12.0
620,7,104.1122,30.6957,11.0
621,7,103.9912,30.691,22.25
622,7,104.0572,30.5346,17.0
623,7,104.2595,30.553,13.67
624,7,103.9056,30.7982,32.33
625,7,104.0664,30.6382,15.0
626,7,103.6184,30.9759,25.0
627,7,104.1081,30.6425,12.0
628,7,104.0555,30.6808,31.0
629,7,103.8779,30.6765,50.0
630,7,103.9808,30.731,14.0
631,7,103.8362,30.674,57.0
632,7,103.9997,30.6284,11.33
633,7,104.0541,30.6198,11.67
634,7,104.171,30.6065,71.0
635,7,104.0246,30.6951,21.0
636,7,104.1064,30.7754,31.0
637,7,104.191,30.8139,9.33
638,7,104.0363,30.6882,14.0
639,7,104.0975,30.6644,19.0
640,7,104.0724,30.6193,13.0
641,7,104.1167,30.6869,13.75
642,7,104.051,30.5177,20.0
643,7,103.6456,30.959,23.0
644,7,104.0686,30.6478,25.0
645,7,104.0392,30.5624,7.0
646,7,103.8352,30.7029,7.0
647,7,104.0176,30.584,13.0
648,7,104.2723,30.5528,10.0
649,7,103.895,30.8074,30.44
650,7,104.0004,30.6092,10.0
651,7,103.9651,30.5852,7.0
652,7,103.6655,30.9777,8.4
653,7,104.0551,30.5599,19.0
654,7,104.2653,30.5643,8.4
655,7,103.9764,30.5998,20.0
656,7,104.0449,30.6818,106.0
657,7,104.0665,30.7304,24.0
658,7,104.2573,30.8874,7.5
659,7,104.091,30.6046,40.0
660,7,104.0406,30.6556,26.67
661,7,103.9272,30.7779,6.0
662,7,103.9933,30.7363,50.0
663,7,104.2649,30.5446,19.0
664,7,103.8466,30.7102,9.0
665,7,104.1259,30.6132,30.0
666,7,103.9138,30.8093,46.75
667,7,103.8298,30.6933,19.25
668,7,104.0613,30.658,33.0
669,7,104.089,30.6526,44.0
670,7,103.66,30.9864,7.5
671,7,103.6191,30.9965,7.0
672,7,103.8412,30.6867,14.83
673,7,103.8764,30.832,21.0
674,7,103.6624,31.0007,9.89
675,7,104.007,30.581,18.0
676,7,103.945,30.7828,14.0
677,7,104.1428,30.6869,23.0
678,7,103.6431,31.0108,14.0
679,7,104.1368,30.6097,13.0
680,7,103.9797,30.7512,14.0
681,7,103.9438,30.5802,75.0
682,7,104.2902,30.5822,14.0
683,7,104.0282,30.6693,20.67
684,7,104.0748,30.658,9.0
685,7,104.0786,30.7016,9.0
686,7,104.1908,30.8284,7.5
687,7,104.1934,30.6536,5.0
688,7,104.0496,30.6975,10.0
689,7,104.2747,30.8989,19.0
690,7,104.0296,30.6448,40.0
691,7,104.0789,30.6,17.25
692,7,104.0375,30.6279,44.67
693,7,103.8755,30.7907,50.0
694,7,104.1615,30.6322,11.5
695,7,104.0756,30.5575,22.0
696,7,104.0007,30.5588,20.0
697,7,103.6507,30.9709,10.25
698,7,104.15,30.8115,29.0
699,7,104.0484,30.6485,11.0
700,7,103.9727,30.7669,67.5
701,7,104.1637,30.6212,21.0
702,7,104.1703,30.7022,12.0
703,7,104.2867,30.5703,8.44
704,7,103.6464,31.002,10.6
705,7,104.1004,30.6848,18.0
706,7,103.8268,30.7203,30.5
707,7,104.0367,30.6089,18.0
708,7,104.1266,30.6583,14.0
709,7,103.8171,30.6864,19.0
710,7,103.8807,30.7022,19.33
711,7,104.1082,30.6633,12.0
712,7,103.9182,30.583,45.0
713,7,103.6358,30.9726,15.0
714,7,104.2588,30.5779,8.5
715,7,104.1575,30.8226,13.67
716,7,104.0969,30.6982,18.5
717,7,104.0469,30.5525,47.0
